No.,jointName,dimension,translateX,translateY,translateZ,rotMtx_00,rotMtx_01,rotMtx_02,rotMtx_10,rotMtx_11,rotMtx_12,rotMtx_20,rotMtx_21,rotMtx_22 
5,leg_R_knee_irm_bind,9,n/a,n/a,n/a,0.9652559547696746,0.26130622224065686,0.0,-0.26130622224065686,0.9652559547696746,0.0,0.0,0.0,1.0
6,spine_C_spine_01_irm_bind,12,180.81529475927385,-15.536537066460369,196.06954966440753,0.04139916951809442,-0.44003054430464755,0.8970279978028379,-0.9888991937929281,0.11018384349637847,0.0996890422667552,-0.14270421605162695,-0.8911973073968087,-0.4305843308920675
0,leg_L_ankle_irm_bind,9,n/a,n/a,n/a,0.10472256915090147,-0.994353025347622,0.01718268001406281,-0.29106984446271533,-0.047166641488893594,-0.9555384103086116,0.9509529584342671,0.09506507725074018,-0.2943655923038994
1,leg_L_femur_irm_bind,9,n/a,n/a,n/a,0.44805263691533886,0.8510507215810241,-0.2737909856982681,0.8867182401632056,-0.38401927482659404,0.2574100991094261,0.11392803480741273,-0.35810873468553484,-0.9267030468423234
2,leg_L_knee_irm_bind,9,n/a,n/a,n/a,0.9652560564522504,0.26130584662852446,0.0,-0.26130584662852446,0.9652560564522504,0.0,0.0,0.0,1.0
3,leg_R_ankle_irm_bind,9,n/a,n/a,n/a,-0.24614237709058862,0.2236248295318125,-0.9430831701483502,0.7553453845340623,0.6539749925580913,-0.042072071160495765,0.6073444494381123,-0.722709239407877,-0.32988494208011976
4,leg_R_femur_irm_bind,9,n/a,n/a,n/a,-0.09386420002798967,0.28509883571334144,-0.9538910660175002,0.8062380918092678,-0.5403505502311412,-0.24083484419961726,-0.5840972960636407,-0.79166908284952,-0.17913796915043842
5,leg_R_knee_irm_bind,9,n/a,n/a,n/a,0.9455406415193138,-0.32550406331602755,-0.0,0.32550406331602755,0.9455406415193138,0.0,0.0,-0.0,1.0
6,spine_C_spine_01_irm_bind,12,0.49669445646355825,54.84968409293384,-4.888202271354357,-0.19903811128435245,-0.8271535552311503,0.5255481198946738,-0.9424262449196853,0.014499517899167813,-0.3340995912408053,0.26873147032481937,-0.5617888927783821,-0.7824171756856448
0,leg_L_ankle_irm_bind,9,n/a,n/a,n/a,0.4603294775484473,-0.8818159641550479,0.10245671018179743,0.5430058925525929,0.37099081856773625,0.7533328701122783,-0.7023114499658506,-0.29114672915858825,0.649609274369694
1,leg_L_femur_irm_bind,9,n/a,n/a,n/a,-0.7655306777045778,-0.08715727113156783,0.6374687377292069,0.6433879731491068,-0.109603419984988,0.7576536189675848,0.0038337318964630765,0.9901468075070952,0.13998072039839393
2,leg_L_knee_irm_bind,9,n/a,n/a,n/a,0.9652560564522504,0.2613058466285243,0.0,-0.2613058466285243,0.9652560564522504,0.0,0.0,0.0,1.0
3,leg_R_ankle_irm_bind,9,n/a,n/a,n/a,-0.9087760295212974,-0.41427604406954904,0.0500148725639815,0.06660743029786943,-0.025692968022497542,0.9974484054943943,-0.4119339490702614,0.9097885637357067,0.05094301619554242
4,leg_R_femur_irm_bind,9,n/a,n/a,n/a,-0.11378587039203847,-0.2715685934989145,-0.9556690194435246,0.7547530097613739,0.6018953130746703,-0.2609021394218379,0.6460655306973696,-0.7509810457819599,0.1364800312168789
5,leg_R_knee_irm_bind,9,n/a,n/a,n/a,0.9951407496190546,-0.0984626246228777,-0.0,0.0984626246228777,0.9951407496190546,0.0,0.0,-0.0,1.0
6,spine_C_spine_01_irm_bind,12,24.749305097865605,111.46031658136567,136.43695611831768,0.665926808964412,0.20458096083294317,0.7174176716300938,-0.05402961801678423,-0.9459125425752462,0.3198910160910965,0.7440579852937781,-0.2517858063185919,-0.6188550898692363
0,leg_L_ankle_irm_bind,9,n/a,n/a,n/a,0.5442057192051519,-0.8322335138843914,0.10595996202359569,0.7929099737623823,0.5514861662238448,0.25914625594799534,-0.274105652427201,-0.05701216388950885,0.9600081793797873
1,leg_L_femur_irm_bind,9,n/a,n/a,n/a,-0.8660114357571198,0.4516397349058481,0.21458271829778813,0.06728361132131333,-0.31998668097496524,0.9450298617748483,0.49547664807279773,0.8328445676432079,0.24672417263361873
2,leg_L_knee_irm_bind,9,n/a,n/a,n/a,0.9652560564522507,0.2613058466285235,0.0,-0.2613058466285235,0.9652560564522507,0.0,0.0,0.0,1.0
3,leg_R_ankle_irm_bind,9,n/a,n/a,n/a,-0.26824893113445647,0.4685654740110886,-0.8417178312890762,0.24357825514229847,0.8783398334715956,0.41132562594485056,0.9320472866582763,-0.09468650115963538,-0.34974608208111685
4,leg_R_femur_irm_bind,9,n/a,n/a,n/a,-0.7270438869954522,-0.2411130361083061,-0.6428621082325342,-0.6366982072120946,-0.11363736770141218,0.7626938714810801,-0.256948592748527,0.9638210687054566,-0.07089688430405737
5,leg_R_knee_irm_bind,9,n/a,n/a,n/a,-0.300258074726605,-0.9538580023050979,-0.0,0.9538580023050979,-0.300258074726605,0.0,0.0,-0.0,1.0
6,spine_C_spine_01_irm_bind,12,96.02575766807112,86.29262935902045,100.91467531246506,0.2729557895604583,-0.8423315431059835,0.46472863956734967,-0.8919998291523994,-0.4025300243348714,-0.2056839427399687,0.36032130347443736,-0.3583952441058066,-0.8612324931543294
0,leg_L_ankle_irm_bind,9,n/a,n/a,n/a,-0.8253824960800176,-0.2182213043592068,0.5206949178631247,-0.2083907574071097,0.9749104071187928,0.07824953877666435,-0.5247066107759754,-0.04392220867893598,-0.850149288179878
1,leg_L_femur_irm_bind,9,n/a,n/a,n/a,-0.7117835452446851,-0.27891320406648523,-0.6446484385432691,0.3536670701037908,0.6506386651860109,-0.6720036688063291,0.6068638959792451,-0.7063120783069856,-0.36447148008391395
2,leg_L_knee_irm_bind,9,n/a,n/a,n/a,0.9652560564522505,0.2613058466285239,0.0,-0.2613058466285239,0.9652560564522505,0.0,0.0,0.0,1.0
3,leg_R_ankle_irm_bind,9,n/a,n/a,n/a,-0.8126194520042983,-0.39078981352056436,0.4323574306899286,-0.3197287832588838,-0.3213213792297486,-0.8913619222323139,0.48726084531801606,-0.862575152029349,0.1361652515200473
4,leg_R_femur_irm_bind,9,n/a,n/a,n/a,-0.32175288455699674,-0.8724630304164681,0.36780883871348796,0.7478881818947081,0.004035597914568645,0.6638124594580158,-0.5806361585894215,0.4886634573057255,0.6512063243185953
5,leg_R_knee_irm_bind,9,n/a,n/a,n/a,0.9999255518167226,0.012202082773956244,0.0,-0.012202082773956244,0.9999255518167226,0.0,0.0,0.0,1.0
6,spine_C_spine_01_irm_bind,12,-6.727324312094332,85.46417876240452,93.39566525115325,0.09481579735308175,0.968320895189671,0.23100781049863464,-0.1807403939302281,0.24494125811692347,-0.9525422248247291,-0.978949883586614,0.04856360788875239,0.19823900074047549
0,leg_L_ankle_irm_bind,9,n/a,n/a,n/a,-0.29703030389332147,0.9422127285432769,0.15494570900826615,0.9097969339275931,0.22999374205420062,0.34550313693490026,0.28990090994164136,0.24359403274082692,-0.9255373626321463
1,leg_L_femur_irm_bind,9,n/a,n/a,n/a,-0.05319838459715309,-0.9985839631555191,2.012139905316346e-05,0.6473744084103705,-0.034503451162364966,-0.7613907585420309,0.7603132954325975,-0.040491732322828496,0.6482932302607519
2,leg_L_knee_irm_bind,9,n/a,n/a,n/a,0.9652560564522505,0.2613058466285239,0.0,-0.2613058466285239,0.9652560564522505,0.0,0.0,0.0,1.0
3,leg_R_ankle_irm_bind,9,n/a,n/a,n/a,-0.6139633893047657,-0.7773575284068872,-0.13698258875689256,-0.6788041016586094,0.6085448332619223,-0.41097223444129094,0.4028324070439873,-0.15933756286373457,-0.9012977271111874
4,leg_R_femur_irm_bind,9,n/a,n/a,n/a,0.30349097226078664,-0.9521252605065632,0.036752116422204315,-0.24212214059240006,-0.03975658232352908,0.9694309068710913,-0.9215585162056484,-0.303112029565409,-0.2425963700090794
5,leg_R_knee_irm_bind,9,n/a,n/a,n/a,0.9652559547696745,0.2613062222406579,0.0,-0.2613062222406579,0.9652559547696745,0.0,0.0,0.0,1.0
6,spine_C_spine_01_irm_bind,12,82.46888634648798,183.54120205523526,-30.494278742546182,-0.5609687097573246,0.8082515171274174,0.17900723933525967,0.766341083923133,0.42522647739992747,0.4815638960818873,0.3131061317903571,0.4073228792730371,-0.8579350920996311
0,leg_L_ankle_irm_bind,9,n/a,n/a,n/a,-0.4594123525717402,-0.8663053179422082,-0.1961004497943553,-0.5875708558821073,0.46197708952584515,-0.6643324906033101,0.666108684542145,-0.18997964327337458,-0.7212537386518382
1,leg_L_femur_irm_bind,9,n/a,n/a,n/a,0.20841313143602158,0.9729540467415915,0.09962123053944139,-0.8329429640699914,0.12318490546089789,0.5394733521434462,0.5126109492113181,-0.19541213369632537,0.83608857948959
2,leg_L_knee_irm_bind,9,n/a,n/a,n/a,0.9652560564522505,0.26130584662852413,0.0,-0.26130584662852413,0.9652560564522505,0.0,0.0,0.0,1.0
3,leg_R_ankle_irm_bind,9,n/a,n/a,n/a,-0.5610028530677588,-0.7300284782917763,0.3903001661962591,-0.4629779180426904,0.667544129463247,0.5831263007479697,-0.6862413906597954,0.14643516006119894,-0.712481226168915
4,leg_R_femur_irm_bind,9,n/a,n/a,n/a,0.09956784026698748,0.9399431523814958,0.3264860111485683,-0.4198120097859397,0.3371658275610166,-0.8426607153324429,-0.9021330952936255,-0.05316084100378925,0.4281702971478898
5,leg_R_knee_irm_bind,9,n/a,n/a,n/a,0.9652559547696743,0.2613062222406581,0.0,-0.2613062222406581,0.9652559547696743,0.0,0.0,0.0,1.0
6,spine_C_spine_01_irm_bind,12,144.44983066152096,211.02171773018569,-40.395114528104564,-0.4169841935047811,-0.9087515417291596,-0.017170258356898647,0.9065013783368365,-0.41717869338058833,0.06493988653116534,-0.06617728795125129,0.011514043344561763,0.9977414461498915
0,leg_L_ankle_irm_bind,9,n/a,n/a,n/a,0.3081984038740494,-0.9500615413780135,0.04895724097538166,0.9186916921239533,0.31059554100371645,0.24399996871113735,-0.24702088711668818,-0.03022379034869701,0.9685386950582008
1,leg_L_femur_irm_bind,9,n/a,n/a,n/a,-0.23280959998191508,0.5048270579781468,0.8312336204036684,0.40840852168969805,0.8264494239671224,-0.38753558421859413,-0.8826109956076328,0.24926088974714927,-0.39858103225688446
2,leg_L_knee_irm_bind,9,n/a,n/a,n/a,0.9652560564522504,0.2613058466285244,0.0,-0.2613058466285244,0.9652560564522504,0.0,0.0,0.0,1.0
3,leg_R_ankle_irm_bind,9,n/a,n/a,n/a,-0.38268994156459385,-0.7405134082420308,0.5524385041242678,-0.366006206763256,0.6705499555995,0.6452923474335344,-0.8482852499224892,0.04475096936692834,-0.5276452269325099
4,leg_R_femur_irm_bind,9,n/a,n/a,n/a,-0.861928090327311,-0.24866003511593304,-0.44186893310217884,0.0701755243093015,0.8045912654608267,-0.5896679500634744,0.5021507372220313,-0.5392597541818677,-0.6760499645936551
5,leg_R_knee_irm_bind,9,n/a,n/a,n/a,0.9652559547696746,0.26130622224065764,0.0,-0.26130622224065764,0.9652559547696746,0.0,0.0,0.0,1.0
6,spine_C_spine_01_irm_bind,12,11.62496431198905,131.40071182006392,-20.689570155128568,-0.3454473096835786,-0.24125104823005988,0.9068980581963306,-0.45332273072813234,-0.8032600685868991,-0.3863570421500805,0.8216840378378827,-0.5445835050216515,0.1681194456949161
0,leg_L_ankle_irm_bind,9,n/a,n/a,n/a,0.28930193496250733,-0.7613000622292774,0.5802814883111883,0.4411433201203533,0.6440271934840052,0.6249972361269348,-0.849527493104338,0.07517439260023619,0.5221607503030505
1,leg_L_femur_irm_bind,9,n/a,n/a,n/a,-0.32623429732017145,-0.5414980016715832,0.7748232685185026,-0.6102390806903404,0.7466313012698901,0.26485838548597773,-0.721927591694778,-0.38642154979984283,-0.5740199806627513
2,leg_L_knee_irm_bind,9,n/a,n/a,n/a,0.9652560564522505,0.2613058466285242,0.0,-0.2613058466285242,0.9652560564522505,0.0,0.0,0.0,1.0
3,leg_R_ankle_irm_bind,9,n/a,n/a,n/a,-0.4907719760583837,-0.7703118936581342,-0.40713935452688516,-0.46580315491122787,0.6268667642317372,-0.6245522242185821,0.7363221362898822,-0.11686593340426817,-0.6664623509389359
4,leg_R_femur_irm_bind,9,n/a,n/a,n/a,0.7455191567405397,-0.45511628915204505,-0.4868987063870131,-0.5983825870036109,-0.1353609641316427,-0.7896934145351721,0.2934952580600593,0.8800832760243914,-0.3732478543252929
5,leg_R_knee_irm_bind,9,n/a,n/a,n/a,0.9652559547696746,0.2613062222406575,0.0,-0.2613062222406575,0.9652559547696746,0.0,0.0,0.0,1.0
6,spine_C_spine_01_irm_bind,12,164.85654153170626,-29.221255985904534,168.9276286019351,0.9031002434102074,-0.42395948557465124,-0.06832499501427883,-0.10515866754634719,-0.372595916128688,0.9220162351738175,-0.4163551428676015,-0.8254881209778253,-0.38107447714613246
0,leg_L_ankle_irm_bind,9,n/a,n/a,n/a,0.7010144775329745,0.14687987433803967,-0.6978574387391828,0.35090078597797336,0.780862764290447,0.5168384484001961,0.6208440550486177,-0.6071899586283714,0.4958558393844579
1,leg_L_femur_irm_bind,9,n/a,n/a,n/a,0.44719767736732785,0.8651247668245254,-0.22709772166201472,-0.564978514593967,0.07638452376241656,-0.8215623424772969,-0.6934071786507997,0.49570610482058747,0.5229358873123345
2,leg_L_knee_irm_bind,9,n/a,n/a,n/a,0.9652560564522507,0.2613058466285237,0.0,-0.2613058466285237,0.9652560564522507,0.0,0.0,0.0,1.0
3,leg_R_ankle_irm_bind,9,n/a,n/a,n/a,0.38740234621133096,-0.9152539900057874,0.11058732263890894,0.8145473601611475,0.3959957265807226,0.4239103473428215,-0.43177774398926816,-0.07414525142105689,0.898927395003204
4,leg_R_femur_irm_bind,9,n/a,n/a,n/a,0.9933812888553875,-0.11051701632923631,-0.03129862702567433,0.09283772587523363,0.6120606435326725,0.7853425528345487,-0.06763705793663662,-0.7830502906838451,0.6182697393966665
5,leg_R_knee_irm_bind,9,n/a,n/a,n/a,0.9652559547696743,0.2613062222406581,0.0,-0.2613062222406581,0.9652559547696743,0.0,0.0,0.0,1.0
6,spine_C_spine_01_irm_bind,12,-7.164338687139843,7.764816557702488,168.03951364111361,0.0985406756682512,-0.8593542030973876,0.5017968601512953,-0.08704421034226564,0.49487502769129876,0.8645935533031855,-0.9913188390647767,-0.128876144365008,-0.0260364884128741
0,leg_L_ankle_irm_bind,9,n/a,n/a,n/a,-0.3636127380048763,0.5959875224331147,-0.7159501727527094,-0.8730999298356159,-0.4859896131572518,0.038866546338814256,-0.32478037083795525,0.6392284169272375,0.697068677901294
1,leg_L_femur_irm_bind,9,n/a,n/a,n/a,-0.31381783305947675,-0.8778507022266329,-0.36179623029277364,0.8474996151905692,-0.43077955488687447,0.3101183279706366,-0.4280920110276428,-0.20930150427475086,0.8791644387727673
2,leg_L_knee_irm_bind,9,n/a,n/a,n/a,0.5808795412113024,-0.8139895322435952,-0.0,0.8139895322435952,0.5808795412113024,0.0,0.0,-0.0,1.0
3,leg_R_ankle_irm_bind,9,n/a,n/a,n/a,0.31619851570152957,-0.9310751630969915,-0.18198225004670168,0.9382479681469305,0.3352963577528945,-0.08524730345177532,0.14038963258127604,-0.1437894055261153,0.9795995906094187
4,leg_R_femur_irm_bind,9,n/a,n/a,n/a,0.5944938294259532,-0.4587397652624157,0.6604051139576745,0.7586678225493491,0.5921536899487269,-0.27161948109135353,-0.2664586680944999,0.662504215267413,0.7000628135747639
5,leg_R_knee_irm_bind,9,n/a,n/a,n/a,0.9652559547696746,0.26130622224065764,0.0,-0.26130622224065764,0.9652559547696746,0.0,0.0,0.0,1.0
6,spine_C_spine_01_irm_bind,12,63.72174828660515,4.540799041034177,187.2578262893166,0.3239081912456854,0.9445003402669414,-0.054795902032729646,-0.5379353860428622,0.2315063386801328,0.8105740777953833,0.7782730909435743,-0.23307492869579888,0.5830669545829048
0,leg_L_ankle_irm_bind,9,n/a,n/a,n/a,0.36347237780373653,-0.9305607183586574,0.044097392457122436,0.8960939412619823,0.3621700392501813,0.25660964733051084,-0.25476161211466847,-0.05375511247631976,0.9655086270331266
1,leg_L_femur_irm_bind,9,n/a,n/a,n/a,0.6938827228265301,0.5756137540895689,0.4326610371477355,0.4719919685783611,0.09020978835585935,-0.8769753563711552,-0.5438293377157619,0.8127305827810988,-0.20909005536354752
2,leg_L_knee_irm_bind,9,n/a,n/a,n/a,0.9652560564522504,0.26130584662852446,0.0,-0.26130584662852446,0.9652560564522504,0.0,0.0,0.0,1.0
3,leg_R_ankle_irm_bind,9,n/a,n/a,n/a,0.30229969040295857,-0.8684969008557986,-0.39284606449110404,0.5685474852928186,0.49507683310771544,-0.6570028053876538,0.7650938858398278,-0.02473989741103467,0.6434433023403103
4,leg_R_femur_irm_bind,9,n/a,n/a,n/a,0.9952137082531733,-0.07967887311885212,-0.05657695717761303,0.08932011105473976,0.506819745475821,0.857412189881269,-0.0396433180515525,-0.8583618250914553,0.5115108841066136
5,leg_R_knee_irm_bind,9,n/a,n/a,n/a,0.9652559547696744,0.26130622224065775,0.0,-0.26130622224065775,0.9652559547696744,0.0,0.0,0.0,1.0
6,spine_C_spine_01_irm_bind,12,-23.629129965682527,121.3435776492538,210.8851845437513,0.3535862813722637,-0.8074361770106854,0.47225370478134215,-0.311572553538197,0.37437303632719726,0.8733655440609285,-0.8819859894051725,-0.4559513677197643,-0.119201781729362
0,leg_L_ankle_irm_bind,9,n/a,n/a,n/a,0.8366949566769691,-0.5140763215797901,-0.18885731402918107,0.35492763904992275,0.24635434763881436,0.9018513771336727,-0.4170946181740689,-0.8216051795056104,0.3885833353346246
1,leg_L_femur_irm_bind,9,n/a,n/a,n/a,0.4258826512896021,0.8433725065316228,0.32763818849015014,-0.9045674023136822,0.404706277384809,0.13405462959856063,-0.019539242616244706,-0.3534623661323762,0.9352446598222764
2,leg_L_knee_irm_bind,9,n/a,n/a,n/a,0.8807462089106447,-0.47358855084295165,-0.0,0.47358855084295165,0.8807462089106447,0.0,0.0,-0.0,1.0
3,leg_R_ankle_irm_bind,9,n/a,n/a,n/a,0.22441828863248334,-0.9733003719493799,0.04819561899660319,0.9730043780629533,0.22653382557281196,0.044101090028159304,-0.05384154527493076,0.03699745713620237,0.9978638565294679
4,leg_R_femur_irm_bind,9,n/a,n/a,n/a,-0.5661961759571178,0.7108214944113971,0.41731845563584347,-0.18959271964072663,0.38040570982165034,-0.905177384049292,-0.8021698641751446,-0.5916285143718436,-0.08061767790872909
5,leg_R_knee_irm_bind,9,n/a,n/a,n/a,0.9652559547696746,0.26130622224065764,0.0,-0.26130622224065764,0.9652559547696746,0.0,0.0,0.0,1.0
6,spine_C_spine_01_irm_bind,12,0.01748768622255703,-18.733942883486947,130.77552941600425,0.40652166724106353,-0.7907440651685219,-0.4576723254297841,0.835232719128509,0.5246760372874534,-0.16462490939566926,0.37030587216616395,-0.3153393082016499,0.8737474931249652
0,leg_L_ankle_irm_bind,9,n/a,n/a,n/a,-0.0005882651262671956,-0.673858397700245,-0.7388602802918831,-0.9623032030682204,-0.20057257321568134,0.183693190506028,-0.2719783066878403,0.7111156746426694,-0.648338104671256
1,leg_L_femur_irm_bind,9,n/a,n/a,n/a,0.5269491011069563,0.7557656010258283,0.38877114238152943,-0.7668039354413551,0.6200422287113703,-0.16601011778288471,-0.3665192620234593,-0.21063235962383697,0.9062547322056163
2,leg_L_knee_irm_bind,9,n/a,n/a,n/a,0.3153212508177305,-0.9489849887025302,-0.0,0.9489849887025302,0.3153212508177305,0.0,0.0,-0.0,1.0
3,leg_R_ankle_irm_bind,9,n/a,n/a,n/a,-0.780857309869069,-0.6138257511098563,0.11610257920675632,-0.4863729459467515,0.7139862248882133,0.5036516932573103,-0.3920500211390362,0.33681095282709883,-0.8560696017150606
4,leg_R_femur_irm_bind,9,n/a,n/a,n/a,0.8864293863245661,-0.4603919004797158,-0.047772806416707454,0.31397785378989995,0.6739215315635902,-0.6687657860749704,0.3400894740943051,0.5778140421170639,0.7419367104696993
5,leg_R_knee_irm_bind,9,n/a,n/a,n/a,0.9652559547696745,0.2613062222406573,0.0,-0.2613062222406573,0.9652559547696745,0.0,0.0,0.0,1.0
6,spine_C_spine_01_irm_bind,12,-20.5012061744664,-0.25525645386491647,128.68475656336702,0.5303827665572795,0.8294463821617551,0.17525073482819417,-0.6826289699912833,0.2952655018975791,0.668457906466675,0.5027044959692383,-0.47416978236486806,0.722807863283437
0,leg_L_ankle_irm_bind,9,n/a,n/a,n/a,-0.6746068776367677,-0.7345533193834105,0.07305464822983149,-0.6589254318678225,0.6438352253124299,0.38896462292179784,-0.33275041079309703,0.21426064414564322,-0.9183515342652395
1,leg_L_femur_irm_bind,9,n/a,n/a,n/a,-0.9859992273366882,0.09191901772422385,0.13912734408471886,-0.08064688714105932,-0.9931453562611208,0.08460721559907844,0.14595068785693052,0.07220246199116429,0.9866535365550074
2,leg_L_knee_irm_bind,9,n/a,n/a,n/a,0.9652560564522507,0.26130584662852363,0.0,-0.26130584662852363,0.9652560564522507,0.0,0.0,0.0,1.0
3,leg_R_ankle_irm_bind,9,n/a,n/a,n/a,0.3390387315118653,-0.9098202544668834,-0.23933207703239545,0.726408992830025,0.4148312553903292,-0.5479461695157214,0.5978149493534715,0.011922001220375344,0.801545477322658
4,leg_R_femur_irm_bind,9,n/a,n/a,n/a,-0.5923486862420391,-0.7639491574163557,-0.25593889659481345,-0.24901016320530922,0.4757074066343494,-0.8436210060765955,0.7662355855269289,-0.43598640822399737,-0.4720157617242695
5,leg_R_knee_irm_bind,9,n/a,n/a,n/a,0.9652559547696746,0.26130622224065764,0.0,-0.26130622224065764,0.9652559547696746,0.0,0.0,0.0,1.0
6,spine_C_spine_01_irm_bind,12,61.255577121664956,116.72635634065722,97.88992129133636,0.30691481892568856,0.20662019178555932,0.9290378841954242,0.5579500905988125,-0.8298744708666385,0.00024290861173409392,0.771035012385682,0.5182822194039802,-0.36998452768338286
0,leg_L_ankle_irm_bind,9,n/a,n/a,n/a,-0.26532314299678345,-0.7493015580564777,0.6067543200377257,-0.03762472868340912,0.6368762026726197,0.7700474545512146,-0.9634251447734838,0.18148244422929524,-0.1971702636168866
1,leg_L_femur_irm_bind,9,n/a,n/a,n/a,0.7112872855500949,0.702180208956709,-0.03183318338291538,-0.6099823622996389,0.594122496025661,-0.5243471916579612,-0.3492734102363504,0.3923791710396349,0.8509093201018068
2,leg_L_knee_irm_bind,9,n/a,n/a,n/a,0.9652560564522505,0.2613058466285242,0.0,-0.2613058466285242,0.9652560564522505,0.0,0.0,0.0,1.0
3,leg_R_ankle_irm_bind,9,n/a,n/a,n/a,0.07426898483241551,-0.7496153433385367,0.6576936634356532,-0.2570878028397977,0.6228301121309595,0.7389103552217561,-0.9635299577714065,-0.22396314083880903,-0.1464600014428792
4,leg_R_femur_irm_bind,9,n/a,n/a,n/a,0.7960763043397774,0.08960035199453893,-0.5985267701541651,-0.5989574927464583,0.25828407771920264,-0.757983678636696,0.08667433040755826,0.9619049392321448,0.25928063624035985
5,leg_R_knee_irm_bind,9,n/a,n/a,n/a,0.9652559547696746,0.26130622224065764,0.0,-0.26130622224065764,0.9652559547696746,0.0,0.0,0.0,1.0
6,spine_C_spine_01_irm_bind,12,199.4495874724415,90.94722426819109,94.1442198368742,-0.46467915918059854,-0.7886891636866336,0.4025452547310562,0.16134016753357452,0.37158449756750456,0.9142725586540064,-0.8706564358938894,0.4897901226553921,-0.045420330093097094
0,leg_L_ankle_irm_bind,9,n/a,n/a,n/a,0.31984345437361084,-0.7800951128432216,-0.5377283511332438,-0.055049811228696115,0.5512816450154081,-0.832501090781742,0.9458698023396459,0.2958718688676345,0.13337973697204708
1,leg_L_femur_irm_bind,9,n/a,n/a,n/a,-0.36614319759128744,-0.11877569595111881,-0.9229471777458096,-0.9079789527541825,-0.17156161936290412,0.382283706319006,-0.20374832566930615,0.9779871905157579,-0.04502971212487327
2,leg_L_knee_irm_bind,9,n/a,n/a,n/a,0.9652560564522507,0.2613058466285235,0.0,-0.2613058466285235,0.9652560564522507,0.0,0.0,0.0,1.0
3,leg_R_ankle_irm_bind,9,n/a,n/a,n/a,0.13278880923687816,0.03485621766724528,0.9905312595932474,0.43947173370682197,0.8936996278615711,-0.09036354592870698,-0.8883871495098138,0.44730975760654157,0.10335498699049261
4,leg_R_femur_irm_bind,9,n/a,n/a,n/a,-0.14749666621185153,0.7696239368276622,-0.621227598645038,-0.976270886935643,-0.21397758255020038,-0.03329789014134892,-0.15855563307017126,0.6015750909303533,0.7829224234838688
5,leg_R_knee_irm_bind,9,n/a,n/a,n/a,0.9652559547696745,0.26130622224065786,0.0,-0.26130622224065786,0.9652559547696745,0.0,0.0,0.0,1.0
6,spine_C_spine_01_irm_bind,12,103.38074895481154,-15.697348398848675,21.898911799800846,-0.99430712459625,-0.011339510187806406,0.10594695600081315,0.03446586217002809,0.9066385637326091,0.4204980607538498,-0.10082383806429028,0.42175577086931765,-0.9010863573578358
0,leg_L_ankle_irm_bind,9,n/a,n/a,n/a,-0.18914488950872643,-0.8377030628150466,0.512325862438177,-0.18079065469997954,0.5425331227403906,0.8203490415077677,-0.9651626546576929,0.06254110072464666,-0.25406625272606603
1,leg_L_femur_irm_bind,9,n/a,n/a,n/a,-0.852333732997711,-0.35306077418198833,0.3858436177108577,0.45095187774806134,-0.12245487587915149,0.8841081423270115,-0.26489547287502824,0.9275520972470693,0.2635858405584004
2,leg_L_knee_irm_bind,9,n/a,n/a,n/a,0.9652560564522504,0.2613058466285238,0.0,-0.2613058466285238,0.9652560564522504,0.0,0.0,0.0,1.0
3,leg_R_ankle_irm_bind,9,n/a,n/a,n/a,-0.4546587024384994,-0.7032924537303574,0.5465026887608814,-0.11732069877485848,0.6555322645976318,0.7459981928332529,-0.8829050446882265,0.2750584930472668,-0.3805542109432608
4,leg_R_femur_irm_bind,9,n/a,n/a,n/a,-0.8532514948201266,-0.28723201806551363,-0.4352696341180174,-0.19416282716916766,0.9496152567309902,-0.24603182869175985,0.48400690401366814,-0.12541384286332993,-0.8660304179908214
5,leg_R_knee_irm_bind,9,n/a,n/a,n/a,0.9652559547696746,0.2613062222406574,0.0,-0.2613062222406574,0.9652559547696746,0.0,0.0,0.0,1.0
6,spine_C_spine_01_irm_bind,12,160.7752032376255,104.44901586903794,222.44392958217395,0.6362178058660529,-0.7217138385966494,0.2726830370174763,-0.547211400326385,-0.6712795434047014,-0.49994345476184854,0.543862654400743,0.16885766131409288,-0.8220100384811084
0,leg_L_ankle_irm_bind,9,n/a,n/a,n/a,0.026336475346036888,-0.7655281758247664,-0.6428631285777345,0.8208645705735512,0.3835790353366076,-0.4231412062507465,0.5705153344507462,-0.5165595180312167,0.6384970771177501
1,leg_L_femur_irm_bind,9,n/a,n/a,n/a,-0.4499918668650246,-0.8924213758959417,-0.033036458637752376,0.8887396463631754,-0.45114509681971504,0.08130155347708959,-0.0874594805472111,0.00722422726137447,0.9961418823656036
2,leg_L_knee_irm_bind,9,n/a,n/a,n/a,0.9652560564522507,0.26130584662852363,0.0,-0.26130584662852363,0.9652560564522507,0.0,0.0,0.0,1.0
3,leg_R_ankle_irm_bind,9,n/a,n/a,n/a,0.4872873691385021,-0.8624525629001851,-0.13684515565038977,0.844815965404587,0.505259035303299,-0.17606615757122485,0.22099096016713646,-0.0298141575645179,0.9748200405885823
4,leg_R_femur_irm_bind,9,n/a,n/a,n/a,-0.09623373642805547,-0.9889446890371802,0.11281608927032877,0.02884406150043506,-0.11606528149560916,-0.9928226783003622,0.9949407460192063,-0.0922889617262012,0.03969457713901359
5,leg_R_knee_irm_bind,9,n/a,n/a,n/a,0.9652559547696746,0.2613062222406576,0.0,-0.2613062222406576,0.9652559547696746,0.0,0.0,0.0,1.0
